DATA;ORA_REGISTRAZIONE;LUOGO;CIVICO;INTERSEZIONE_STRADALE;TIPOLOGIA;NATURA_SINISTRO;VEICOLI;MASCHI;FEMMINE;PROGNOSI_MIN_30_GIORNI;PROGNOSI_MAG_30_GIORNI;PROGNOSI_RISERVATA;DECEDUTI
2014-09-24;10:14:00;PIAZZA REPUBBLICA;sn;;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-09-24;15:46:00;LARGO CARLO FELICE;sn;VIA DEL MERCATO VECCHIO;Incidente stradale con feriti;Cambio di corsia;3;2;1;1;0;0;0
2014-09-24;17:43:00;VIA GIUD.SSA BENEDETTA;sn;VIA DEI VISCONTI;Incidente stradale con feriti;Urto anteriore;2;2;0;1;0;0;0
2014-09-24;20:03:00;VIA STAMPA;sn;VIA TORRICELLI;Incidente stradale con feriti;Tamponamento;3;2;1;1;0;0;0
2014-09-25;09:24:00;VIA UNIVERSITA`;sn;;Danneggiamento;Urto con cassonetto;1;1;0;0;0;0;0
2014-09-25;10:25:00;VIA DEL FANGARIO;25;;Incidente stradale senza feriti;Urto laterale;3;3;0;0;0;0;0
2014-09-25;11:07:00;VIA LEOPARDI;15;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-09-25;16:24:00;VIALE LA PLAIA;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-09-25;17:25:00;VIA GIULIO II;sn;VIA SISTO V;Incidente stradale con feriti;Frontale / laterale;3;2;0;0;0;0;0
2014-09-25;17:42:00;VIA GIUD. TORBENO;20;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-09-25;19:50:00;VIA DONIZETTI;s86/b;;Danneggiamento;Danneggiamento auto in sosta;1;0;1;0;0;0;0
2014-09-26;04:05:00;S.S. 195;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-09-26;15:54:00;VIA POERIO;3;;Incidente stradale senza feriti;Urto con veicolo in sosta;4;1;0;0;0;0;0
2014-09-26;21:09:00;VIALE EUROPA;sn;;Incidente stradale con feriti;Frontale / laterale;2;2;0;2;0;0;0
2014-09-26;22:28:00;VIA ITALIA;40;;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-09-27;01:25:00;VIA OSPEDALE;sn;VIA S.GIORGIO;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-09-27;05:35:00;VIALE DIAZ;76;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-09-27;10:44:00;VIA CANALIS;5;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;0;1;0;0
2014-09-27;19:22:00;VIA GARFAGNANA;sn;VIA LIGURIA;Incidente stradale senza feriti;Urto laterale;2;0;2;0;0;0;0
2014-09-27;21:17:00;VIALE MONASTIR;sn;VIA DEL FANGARIO;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-09-28;11:56:00;VIA S.MARIA CHIARA;sn;VIA FILZI;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;2;0;0;0;0;0
2014-09-28;21:03:00;PIAZZA ITALIA;sn;VIA ITALIA;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-09-29;13:50:00;VIA CORNALIAS;sn;;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-09-29;13:49:00;VIA SARPI;sn;VIA MACHIAVELLI;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-09-29;16:08:00;LUNGOMARE POETTO;sn;VIA MONTECRISTO;Incidente stradale con feriti;Tamponamento;2;1;1;1;0;0;0
2014-09-29;17:50:00;VIA CADELLO;sn;VIA MONS. COGONI;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-09-29;20:19:00;VIA PIEMONTE;sn;VIA LOMELLINA;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;2;0;0;0;0;0
2014-09-29;21:24:00;VIA DANTE;sn;PIAZZA REPUBBLICA;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-09-30;09:31:00;VIA PASUBIO;sn;VIA COL DI LANA;Incidente stradale con feriti;Urto con veicolo in sosta;4;1;0;1;0;0;0
2014-09-30;11:45:00;VIA CRISPI;1;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;1;0;0;0
2014-09-30;12:38:00;VIA COSTA;sn;VIA SALARIS;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-09-30;13:31:00;VIA MONS. PIOVELLA;4;;Incidente stradale con feriti;Immissione nel flusso della circolazione;3;1;1;0;1;0;0
2014-09-30;16:30:00;VIALE BUONCAMMINO;sn;;Incidente stradale con feriti;Tamponamento;4;5;0;2;0;0;0
2014-09-30;18:18:00;VIA PISANO;sn;;Incidente stradale con feriti;Caduta dal veicolo x imperizia;1;1;0;1;0;0;0
2014-09-30;19:32:00;VIA QUIRRA;18;VIA BUGGERRU;Incidente stradale con feriti;Caduta dal veicolo x imperizia;0;1;0;0;0;1;0
2014-10-01;10:32:00;VIA ADAMELLO;14;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-10-01;12:58:00;VIA S.GILLA;19A;;Incidente stradale senza feriti;Immissione nel flusso della circolazione;2;1;1;0;0;0;0
2014-10-01;14:02:00;VIA DEL MERCATO VECCHIO;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-10-02;01:26:00;VIA S.BENEDETTO;sn;VIA BOITO;Incidente stradale con feriti;Frontale / laterale;2;2;2;3;0;0;0
2014-10-02;09:18:00;PIAZZA DEL CARMINE;1;;Danneggiamento;Caduta dal veicolo x Gasolio sul manto stradale;1;1;0;0;0;0;0
2014-10-02;17:51:00;VIA LEGNANO;sn;VIA FRATELLI BANDIERA;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-10-02;19:27:00;VIALE ELMAS;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-02;21:50:00;VIA PIAVE;sn;VIALE S.AVENDRACE;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-03;09:41:00;VIA DANTE;133;;Incidente stradale con feriti;Apertura portiera;2;2;1;1;0;0;0
2014-10-03;09:57:00;VIA PETRARCA;sn;VIA DANTE;Incidente stradale con feriti;Tamponamento;2;2;1;1;0;0;0
2014-10-03;11:37:00;CORSO VITTORIO EMANUELE II;43;;Danneggiamento;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-10-03;13:00:00;VIA DELEDDA;45;;Danneggiamento;Caduta dal veicolo x Gasolio sul manto stradale;1;1;0;0;0;0;0
2014-10-03;14:10:00;VIALE TRIESTE;sn;VICO TRIESTE;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;1;0;0
2014-10-03;18:13:00;VIA PIAVE;11;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-04;18:21:00;VIALE MERELLO;sn;VIA VITTORIO VENETO;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;0;1;0;0;0;0
2014-10-04;19:05:00;VIA S.GIOVANNI;0;VIA SULIS;Incidente stradale per caduta di pedone;;1;0;0;0;0;0;0
2014-10-04;19:25:00;VIA S.GIOVANNI;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-10-04;19:57:00;VIA SPANO;sn;;Incidente stradale con feriti;;1;0;0;0;0;0;0
2014-10-04;20:31:00;VICO S.GIOVANNI;sn;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;0;1;0;0;0;0
2014-10-04;23:36:00;VIA VIDAL;2;;Incidente stradale con feriti;Uscita x sbandamento;1;1;1;2;0;0;0
2014-10-05;01:45:00;S.S. EX 131;KM. 4,400;;Incidente stradale senza feriti;Urto anteriore;2;2;0;0;0;0;0
2014-10-05;03:01:00;S.S. EX 131;km.3,500;;Incidente stradale con feriti;Uscita x sbandamento;1;2;1;1;0;2;0
2014-10-05;10:00:00;ASSE MEDIANO DI SCORRIMENTO;KM.5,6;;Incidente stradale con feriti;Caduta dal veicolo x imperizia;1;1;0;1;0;0;0
2014-10-05;12:09:00;VIA DEI GENOVESI;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-10-05;13:19:00;VIA MAZZINI;12;;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;0;0;0;0
2014-10-06;07:52:00;PIAZZA REPUBBLICA;sn;GIANTURCO;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-06;08:41:00;VIA CORNALIAS;sn;VIA BARONIA;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-10-06;13:25:00;PIAZZA FALCHI;1;;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-10-06;14:09:00;VIA S.AGOSTINO;sn;PORTO MOLO S.AGOSTINO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-06;14:48:00;ROTATORIA CADELLO/SANTA MARIA CHIARA;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-06;16:34:00;ROTATORIA CADELLO/IS MIRRIONIS;sn;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-10-06;21:56:00;VIA ISCHIA;sn;;Incidente stradale con feriti;Frontale / laterale;2;2;1;1;0;0;0
2014-10-07;15:40:00;VIA PO;47;;Incidente stradale senza feriti;Tamponamento;3;2;1;1;0;0;0
2014-10-07;16:35:00;VIALE POETTO;sn;VIA VERGINE DI LLUC;Incidente stradale senza feriti;Frontale / laterale;3;2;1;1;0;0;0
2014-10-07;17:27:00;VIA ITALIA;sn;VIA CARLO EMANUELE III;Incidente stradale con feriti;Tamponamento;3;2;2;2;0;0;0
2014-10-07;18:21:00;ASSE MEDIANO DI SCORRIMENTO;KM. 7,100;;Incidente stradale con feriti;Tamponamento;3;3;0;2;0;0;0
2014-10-07;18:52:00;VIA PUGLIA;12;;Incidente stradale con feriti;Urto laterale;2;2;0;1;0;0;0
2014-10-07;19:43:00;VIALE POETTO;sn;VIA TRAMONTANA;Incidente stradale con feriti;Semaforo rosso;2;0;2;1;0;0;0
2014-10-08;09:31:00;VIALE MONASTIR;sn;VIA GHERARDO DELLE NOTTI;Incidente stradale con feriti;Tamponamento;2;1;2;1;0;0;0
2014-10-08;10:56:00;VIA CADELLO;sn;VIA DEL SEMINARIO;Incidente stradale con feriti;Tamponamento;3;1;2;1;0;0;0
2014-10-08;12:15:00;VIA PETRARCA;sn;VIA PERGOLESI;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-08;12:48:00;PIAZZA GIOVANNI XXIII;sn;VIA XXVIII FEBBRAIO;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-10-08;13:54:00;VIA MERCALLI;sn;;Incidente stradale senza feriti;Tamponamento;3;2;1;0;0;0;0
2014-10-08;15:13:00;VIA RIVA VILLASANTA;85;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-10-09;10:07:00;VIA FRATELLI BANDIERA;sn;VIA PEPE;Incidente stradale con feriti;Frontale / laterale;2;1;1;2;0;0;0
2014-10-09;17:52:00;VIA ROMA;91;;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-10-09;18:22:00;VIA STAMPA;sn;VIA CHIABRERA;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-10-09;19:22:00;VIA S.MARIA CHIARA;50;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-10;06:57:00;VIA SONNINO;sn;VIA CARBONIA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-10-10;07:30:00;VIA ROMA;sn;VIA BAYLLE;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-10-10;09:51:00;VIALE GUGLIELMO MARCONI;sn;ROTATORIA IS PONTIS PARIS;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-10;21:24:00;VIA ITALIA;sn;VIA CONTE ROSSO;Incidente stradale con feriti;Frontale / laterale;2;2;0;1;0;0;0
2014-10-11;01:07:00;ASSE MEDIANO DI SCORRIMENTO;KM. 4,400;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-10-11;08:08:00;VIALE S.AVENDRACE;285;;Incidente stradale senza feriti;Urto con veicolo in sosta;4;1;0;0;0;0;0
2014-10-11;12:42:00;VIA S.PAOLO;sn;;Danneggiamento;Caduta dal veicolo x imperizia;1;1;0;1;0;0;0
2014-10-11;14:55:00;VIA CUGIA;sn;VIA SCANO;Incidente stradale con feriti;Investimento di pedone;1;1;1;1;0;0;0
2014-10-11;16:51:00;LARGO CARLO FELICE;sn;VIA CRISPI;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;0;1;1;0;0;0
2014-10-11;18:23:00;PIAZZA MAGLIAS;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-11;18:47:00;VIA CUGIA;sn;VIA PALOMBA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-10-12;03:46:00;VIA CAMPANIA;18;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-12;08:02:00;VIA MAMELI;76;;Incidente stradale senza feriti;Urto con veicolo in sosta;6;1;0;0;0;0;0
2014-10-12;10:46:00;VIALE DIAZ;sn;;Danneggiamento;Ramo su auto;1;1;0;0;0;0;0
2014-10-12;17:28:00;VIA ITALIA;140;;Incidente stradale con feriti;Tamponamento;3;3;2;4;0;0;0
2014-10-12;22:43:00;VIA DELLA PINETA;sn;VIA LUCCA;Danneggiamento;Cornicione su auto;1;0;0;0;0;0;0
2014-10-13;08:56:00;VIALE DIAZ;sn;VIA DELLO SPORT;Danneggiamento;Danneggiamento auto in sosta;1;1;0;0;0;0;0
2014-10-13;14:05:00;VIA CASTIGLIONE;sn;VIA SERRA IGNAZIO;Incidente stradale con feriti;Frontale / laterale;3;3;1;0;2;0;0
2014-10-13;18:16:00;VIA IS MIRRIONIS;sn;;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-10-13;18:18:00;VIA DANTE;120;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-13;21:45:00;CORSO VITTORIO EMANUELE II;4;;Incidente stradale senza feriti;Manovra di retromarcia;2;2;0;0;0;0;0
2014-10-14;01:05:00;VIALE GUGLIELMO MARCONI;sn;VIA SARPI;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-10-14;14:27:00;VIALE POETTO;21;;Danneggiamento;Urto laterale;1;1;0;0;0;0;0
2014-10-14;18:07:00;VIA DEI CIGNI;61;;Danneggiamento;Danneggiamento auto in sosta;1;1;0;0;0;0;0
2014-10-15;08:55:00;VIALE LA PLAIA;sn;;Incidente stradale con feriti;Urto laterale;2;2;0;1;0;0;0
2014-10-15;11:22:00;VIA DELEDDA;19;;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-10-15;11:48:00;VIA S.CARLO BORROMEO;sn;VIA CIUSA;Incidente stradale con feriti;Frontale / laterale;2;1;2;2;1;0;0
2014-10-15;12:01:00;VIA CIUSA;81;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-15;15:30:00;VIA S.MARGHERITA;88;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-10-15;16:55:00;VIA S.MARIA CHIARA;122;;Incidente stradale con feriti;Apertura portiera;2;2;0;0;1;0;0
2014-10-16;00:26:00;VIA BARONIA;sn;;Danneggiamento;Ramo su auto;2;0;0;0;0;0;0
2014-10-16;11:08:00;LARGO CARLO FELICE;sn;VICO CARLO FELICE;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-10-16;15:02:00;VIA CASTIGLIONE;sn;VIA GIUSTI;Incidente stradale con feriti;Frontale / laterale;3;0;2;0;0;0;0
2014-10-16;16:42:00;VIA DANTE;sn;VIA CERVI;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;1;0;0;0
2014-10-17;08:34:00;VIA TIEPOLO;sn;VIA SINI;Incidente stradale con feriti;Frontale / laterale;2;2;1;1;0;0;0
2014-10-17;12:35:00;LOC. GIORGINO;sn;;Incidente stradale con feriti;Uscita x sbandamento;1;0;1;1;0;0;0
2014-10-17;14:08:00;VIA SCANO;sn;VIA CONTINI;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-10-17;19:46:00;VIA DEI TRITONI;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;0;1;0;0;0;0
2014-10-18;03:39:00;VIA PIERO DELLA FRANCESCA;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-10-18;09:54:00;VIA BUGGERRU;sn;VIA FONTANA RAMINOSA;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-18;09:49:00;VIA MAMELI;sn;VIA MADDALENA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;0;0
2014-10-18;13:39:00;VIA LUCCA;sn;VIA DELLA PINETA;Incidente stradale con feriti;Precedenza;2;0;2;1;0;0;0
2014-10-18;16:32:00;VIALE DIAZ;sn;VIA CABOTO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-19;01:43:00;VIA ANFITEATRO;sn;VIA OSPEDALE;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-10-19;07:08:00;VIA BUGGERRU;sn;VIA CIOCIARIA;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;1;0;0
2014-10-19;11:37:00;VIA BACAREDDA;sn;VIA COCCO ORTU;Incidente stradale con feriti;Urto con veicolo in sosta;3;1;0;1;0;0;0
2014-10-20;10:16:00;VIA BACAREDDA;136;;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-10-20;13:11:00;VIALE ELMAS;sn;VIA DELLA NAUTICA;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-10-20;17:41:00;S.S. 195;KM. 7,100;;Incidente stradale con feriti;Tamponamento;3;4;1;3;1;0;0
2014-10-21;10:05:00;VIA SONNINO;24;;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-10-21;18:37:00;VIALE MONASTIR;sn;VIA DEL FANGARIO;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-22;00:20:00;VIA S.ALENIXEDDA;57;;Danneggiamento;Danneggiamento auto in sosta;0;0;0;0;0;0;0
2014-10-22;08:20:00;VIA CONVERSI;sn;VIA OBLATI;Danneggiamento;Ramo su auto;1;0;0;0;0;0;0
2014-10-22;10:42:00;VIALE MONS. GIUSSANI;sn;VIA NICOLODI;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-22;11:56:00;LARGO CARLO FELICE;13b;;Danneggiamento;Semaforo rosso;1;0;0;0;0;0;0
2014-10-22;12:13:00;VIA DEL FANGARIO;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-22;19:12:00;VIA TRENTINO;sn;;Danneggiamento;Urto con cassonetto;1;0;0;0;0;0;0
2014-10-23;08:50:00;VIA FALLETTI;sn;VIA CADELLO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-23;09:17:00;VIA TUVERI;sn;VIA PUCCINI;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-23;09:41:00;VIALE COLOMBO;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-23;15:06:00;S.S. 195;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-23;16:25:00;VIA DANTE;2;;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-10-23;18:41:00;VIA DELL` ABBAZIA;33;;Incidente stradale con feriti;Tamponamento;2;2;1;2;0;0;0
2014-10-23;20:07:00;VIA CAPRERA;11;;Incidente stradale senza feriti;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-10-24;01:33:00;VIALE MONASTIR;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-10-24;10:33:00;VIA TIEPOLO;sn;;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-10-24;13:30:00;VIA IS MIRRIONIS;sn;VIA LA NURRA;Incidente stradale con feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-24;15:52:00;0 S.S. 195 RAC ( EX CASIC);sn;;Incidente stradale con feriti;Caduta dal veicolo x imperizia;1;1;0;1;0;0;0
2014-10-25;00:13:00;VIA SONNINO;sn;VIA GALLURA;Incidente stradale con feriti;Frontale / laterale;2;2;1;2;0;0;0
2014-10-25;15:49:00;VIA CABRAS;sn;VIA LOY;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-25;17:09:00;ROTATORIA STAMIRA/PERETTI;sn;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-25;21:05:00;VIALE GUGLIELMO MARCONI;sn;VIA VIENNA;Incidente stradale senza feriti;Frontale / laterale;2;0;2;0;0;0;0
2014-10-25;22:01:00;VIALE GUGLIELMO MARCONI;sn;VIA CAVARO;Incidente stradale senza feriti;Tamponamento;2;2;0;0;0;0;0
2014-10-26;11:17:00;VIA MILANO;99;;Incidente stradale senza feriti;Urto con veicolo in sosta;3;1;0;0;0;0;0
2014-10-26;14:54:00;VIA AOSTA;sn;VIA ASTI;Incidente stradale senza feriti;Apertura portiera;2;2;0;0;0;0;0
2014-10-26;18:25:00;VIA ROMA;sn;VIA MADDALENA;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-10-27;09:17:00;VIALE DIAZ;sn;;Incidente stradale senza feriti;Tamponamento;2;0;2;0;0;0;0
2014-10-27;09:57:00;VIA PUGLIA;sn;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-27;10:45:00;VIALE EUROPA;sn;;Incidente stradale senza feriti;Uscita x sbandamento;1;1;0;0;0;0;0
2014-10-27;10:56:00;VIA SERBARIU;sn;VIA BAUDI DI VESME;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-27;12:33:00;VIA IS MIRRIONIS;sn;VIA GOITO;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-27;16:19:00;VIALE COLOMBO;sn;VIA CABOTO;Incidente stradale senza feriti;Frontale / laterale;2;1;1;0;0;0;0
2014-10-27;16:21:00;VIA LUNIGIANA;11;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-27;19:22:00;VIA TIMAVO;sn;VIA IS MIRRIONIS;Incidente stradale senza feriti;Precedenza;2;1;1;0;0;0;0
2014-10-28;09:24:00;ROTATORIA STAMIRA/PERETTI;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-28;09:27:00;VIALE MONASTIR;216;;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-28;10:03:00;VIA PUGLIA;sn;;Incidente stradale senza feriti;Urto laterale;3;2;1;0;0;0;0
2014-10-28;11:00:00;VIA RIVA VILLASANTA;65;;Incidente stradale per caduta di pedone;Caduta di pedone x mattonelle divelte;0;0;1;0;1;0;0
2014-10-28;17:31:00;VIALE BUONCAMMINO;sn;;Incidente stradale con feriti;Tamponamento;2;2;0;1;0;0;0
2014-10-28;19:50:00;VIA DEI GIUDICATI;sn;VIA CIUSA;Incidente stradale senza feriti;Urto laterale;2;1;1;0;0;0;0
2014-10-29;08:07:00;VIA MAMELI;68;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;0;0;0;0;0;0
2014-10-29;08:08:00;VIA DANTE;sn;VIA LOGUDORO;Incidente stradale con feriti;Frontale / laterale;2;2;3;5;0;0;0
2014-10-29;12:54:00;VIALE LA PLAIA;46;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-29;17:17:00;ROTATORIA CADELLO/IS MIRRIONIS;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-29;21:12:00;VIA DONIZETTI;58;;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-10-30;17:35:00;VIA CADELLO;sn;VIA CORNALIAS;Incidente stradale con feriti;Frontale / laterale;2;1;1;1;0;1;0
2014-10-31;00:37:00;VIALE MONASTIR;sn;VIA PUGLIA;Incidente stradale con feriti;Urto anteriore;2;3;3;3;3;0;0
2014-10-31;07:17:00;VIA CADELLO;sn;;Incidente stradale senza feriti;Urto laterale;2;2;0;0;0;0;0
2014-10-31;09:39:00;VIA CORNALIAS;sn;VIA SULCIS;Incidente stradale con feriti;Investimento di pedone;1;1;1;0;1;0;0
2014-10-31;10:58:00;VIA ROMA;sn;PIAZZA MATTEOTTI;Incidente stradale con feriti;Tamponamento;3;3;0;1;0;0;0
2014-10-31;18:40:00;VIA LAZIO;sn;VIA MOLISE;Incidente stradale per caduta di pedone;Caduta di pedone x buca;0;1;0;0;0;0;0
2014-10-31;19:31:00;ASSE MEDIANO DI SCORRIMENTO;sn;PONTE VITTORIO;Incidente stradale con feriti;Tamponamento;2;1;2;1;0;0;0
2014-10-31;20:24:00;VIA AZUNI;sn;PIAZZA YENNE;Incidente stradale senza feriti;Frontale / laterale;2;2;0;0;0;0;0
2014-11-01;12:10:00;PIAZZA CASTELLANI;sn;VIA MONFERRATO;Incidente stradale senza feriti;Tamponamento;2;1;1;0;0;0;0
2014-11-01;18:47:00;VIA FARINA;sn;VIA SATTA;Incidente stradale con feriti;Frontale / laterale;2;1;2;1;0;0;0
2014-11-01;21:34:00;VIA CAMPANIA;13;;Incidente stradale senza feriti;Danneggiamento auto in sosta;1;0;0;0;0;0;0
2014-11-02;01:57:00;VIA SAN BENEDETTO;sn;VIA PERGOLESI;Incidente stradale con feriti;Frontale / laterale;2;1;3;4;0;0;0
2014-11-02;06:31:00;VIA CAMPO SCIPIONE;sn;VIA S.GILLA;Incidente stradale senza feriti;Caduta dal veicolo x Gasolio sul manto stradale;1;1;0;0;0;0;0
2014-11-02;11:35:00;VIA PORCELL;sn;;Incidente stradale senza feriti;Urto con veicolo in sosta;2;1;0;0;0;0;0
2014-11-02;15:38:00;PIAZZA INDIPENDENZA (PORTICO SEZIATE);sn;VIA CANELLES;Danneggiamento;Danneggiamenti x Buca sulla sede stradale;1;1;0;0;0;0;0
2014-11-02;17:17:00;ROTATORIA CADELLO/IS MIRRIONIS;sn;;Incidente stradale senza feriti;Cambio di corsia;2;2;0;0;0;0;0
2014-11-03;11:26:00;VIA CORSICA;sn;VIA CURIE;Incidente stradale con feriti;Frontale / laterale;2;1;2;2;0;0;0
2014-11-03;13:48:00;VIALE MERELLO;sn;VIA OSLAVIA;Incidente stradale con feriti;Investimento di pedone;1;2;0;1;0;0;0
2014-11-03;15:28:00;PIAZZA ITALIA;sn;VIA BALILLA;Incidente stradale con feriti;Investimento di pedone;1;0;2;1;0;0;0
2014-11-03;17:57:00;VIALE TRIESTE;90;;Incidente stradale con feriti;Investimento di pedone;1;2;0;0;1;0;0
2014-11-04;13:00:00;VIA LIGURIA;sn;;Incidente stradale con feriti;Apertura portiera;2;1;1;1;0;0;0
